findingId,severity,rule,seed,company,quarter,classification,confidence,observation
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の42.2%（19/45人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の48.9%（22/45人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の52.0%（26/50人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の52.7%（29/55人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の53.3%（32/60人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の60.9%（39/64人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.4%（41/69人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.5%（44/74人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.5%（44/74人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.8%（52/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.6%（51/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.6%（51/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.3%（50/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の69.6%（55/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.4%（54/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.1%（53/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.1%（53/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.2%（57/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.9%（56/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.9%（56/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T3,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,3,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.0%（6/15人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.9%（56/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.7%（59/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.7%（59/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T8,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,8,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.0%（16/40人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:CONSV:T9,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,CONSV,9,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の42.2%（19/45人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の42.9%（18/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.0%（25/49人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.8%（29/56人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の52.4%（33/63人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の54.0%（34/63人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の60.9%（39/64人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.4%（38/64人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の60.0%（39/65人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の60.0%（39/65人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.7%（46/70人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.9%（48/74人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.0%（48/75人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.3%（50/79人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.4%（57/81人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.9%（55/81人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の66.7%（56/84人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（58/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.8%（61/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.8%（61/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.6%（60/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.6%（60/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の75.3%（64/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.1%（63/85人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T8,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,8,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.5%（17/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:JPQ:T9,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,JPQ,9,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.5%（17/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の45.5%（10/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.0%（11/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の50.0%（11/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の54.5%（12/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の54.5%（12/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.6%（14/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.1%（13/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.1%（13/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.1%（13/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（15/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.6%（14/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.6%（14/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.6%（14/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（15/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（15/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（15/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.2%（15/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.7%（16/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の77.3%（17/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の77.3%（17/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T8,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,8,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.9%（9/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:MASS:T9,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,MASS,9,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.9%（9/22人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T10,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,10,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の42.9%（18/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T11,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,11,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の49.0%（24/49人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T12,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,12,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.8%（29/56人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T13,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,13,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の51.8%（29/56人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T14,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,14,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の54.0%（34/63人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T15,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,15,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の60.0%（42/70人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T16,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,16,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.7%（46/77人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T17,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,17,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の59.0%（46/78人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T18,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,18,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の58.5%（48/82人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T19,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,19,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.2%（58/89人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T20,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,20,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の64.6%（62/96人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T21,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,21,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.1%（65/103人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T22,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,22,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の63.0%（68/108人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T23,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,23,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の69.6%（80/115人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T24,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,24,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の68.1%（79/116人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T25,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,25,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の65.9%（81/123人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T26,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,26,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の67.2%（84/125人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T27,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,27,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の72.1%（93/129人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T28,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,28,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の71.5%（93/130人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T29,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,29,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.1%（96/137人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T30,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,30,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の70.1%（101/144人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T31,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,31,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.8%（113/151人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T32,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,32,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の74.2%（112/151人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T8,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,8,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.5%（17/42人）を配置している。"
B_MARKET_CONCENTRATION:sai-train-standard-003:VAP:T9,P3,B_STRATEGIC_MARKET_CONCENTRATION,sai-train-standard-003,VAP,9,MANAGEMENT_JUDGMENT_REVIEW,0.4,"市場CNへ営業の40.5%（17/42人）を配置している。"
